Employee_ID,Survey_Date,Engagement_Score,Manager_Support_Score,Career_Growth_Score,Rewards_Score,Wellbeing_Score,Belonging_Score,eNPS_0_10,Anonymous_Comment
E00262,2026-06-30,77.7,89,82,64,82,69,7,Compensation could improve
E00263,2025-06-30,66.8,68,69,38,69,83,6,Good manager support
E00263,2026-06-30,61.0,57,79,39,81,65,0,Workload is high
E00264,2025-06-30,66.5,81,69,77,44,65,10,Good manager support
E00264,2026-06-30,77.1,58,80,44,70,86,10,No comment
E00265,2025-06-30,58.1,76,68,42,83,50,4,Need more learning opportunities
E00265,2026-06-30,62.5,70,55,75,54,62,5,Compensation could improve
E00266,2025-06-30,50.5,48,93,58,52,47,8,Compensation could improve
E00266,2026-06-30,74.7,93,92,65,52,95,3,Need clearer career path
E00267,2025-06-30,82.5,88,80,89,53,90,4,Happy with flexibility
E00267,2026-06-30,79.2,67,88,44,90,90,1,Compensation could improve
E00268,2025-06-30,64.1,83,77,39,69,71,4,Happy with flexibility
E00268,2026-06-30,71.4,92,85,51,66,71,6,Compensation could improve
E00269,2025-06-30,63.6,67,79,73,74,59,0,Strong team culture
E00269,2026-06-30,71.2,49,75,49,92,85,6,Strong team culture
E00270,2025-06-30,73.5,89,60,82,90,76,6,Need more learning opportunities
E00270,2026-06-30,68.1,72,57,51,67,54,9,Need clearer career path
E00271,2025-06-30,67.2,94,42,90,40,69,6,Good manager support
E00271,2026-06-30,65.9,52,84,85,76,49,3,No comment
E00272,2026-06-30,66.3,92,42,62,50,57,4,Good manager support
E00273,2025-06-30,72.0,91,74,61,85,64,1,Strong team culture
E00273,2026-06-30,67.7,89,90,66,78,51,0,Happy with flexibility
E00274,2025-06-30,67.0,58,79,56,70,64,6,Strong team culture
E00274,2026-06-30,79.3,85,70,81,77,65,1,Compensation could improve
E00275,2025-06-30,60.6,61,47,58,80,85,4,Workload is high
E00275,2026-06-30,86.3,87,95,61,70,95,6,Happy with flexibility
E00276,2025-06-30,64.8,59,44,73,76,69,9,No comment
E00276,2026-06-30,70.6,57,44,79,89,98,9,Good manager support
E00277,2025-06-30,91.8,90,90,91,96,70,3,Workload is high
E00277,2026-06-30,71.9,83,76,88,65,57,3,Need more learning opportunities
E00278,2025-06-30,63.2,58,48,64,75,45,0,Compensation could improve
E00278,2026-06-30,65.9,74,61,70,51,72,10,Happy with flexibility
E00279,2025-06-30,57.3,91,63,45,66,54,9,Workload is high
E00279,2026-06-30,65.0,52,86,70,51,60,1,Compensation could improve
E00281,2025-06-30,68.0,53,48,49,96,96,6,Strong team culture
E00281,2026-06-30,71.3,85,82,55,89,48,2,No comment
E00282,2025-06-30,79.7,83,85,68,76,86,4,Compensation could improve
E00283,2025-06-30,69.5,90,88,47,58,92,2,No comment
E00283,2026-06-30,77.2,91,87,76,55,85,0,Need more learning opportunities
E00284,2025-06-30,86.4,93,44,87,77,96,1,Workload is high
E00284,2026-06-30,77.1,67,86,65,88,49,6,Need more learning opportunities
E00285,2025-06-30,62.5,56,85,65,74,84,4,Need more learning opportunities
E00285,2026-06-30,72.3,66,87,41,57,92,6,Compensation could improve
E00286,2025-06-30,83.0,88,48,76,87,94,6,Happy with flexibility
E00286,2026-06-30,68.4,69,65,63,64,96,8,Workload is high
E00289,2025-06-30,80.5,73,83,85,73,70,6,Need clearer career path
E00289,2026-06-30,81.3,86,73,39,90,85,9,Need clearer career path
E00290,2025-06-30,73.2,67,92,77,56,69,9,Workload is high
E00290,2026-06-30,67.1,63,66,74,64,73,1,No comment
E00291,2025-06-30,74.9,89,49,48,88,97,0,Happy with flexibility
E00291,2026-06-30,59.3,82,68,52,43,45,8,No comment
E00292,2025-06-30,65.5,49,61,81,69,81,9,Strong team culture
E00292,2026-06-30,62.9,47,46,64,94,64,3,Workload is high
E00293,2025-06-30,68.0,58,76,75,72,49,4,Need clearer career path
E00293,2026-06-30,61.9,93,40,81,60,47,6,Strong team culture
E00294,2025-06-30,67.4,67,53,91,80,54,1,Compensation could improve
E00294,2026-06-30,58.7,77,75,66,48,91,0,Need clearer career path
E00295,2025-06-30,64.7,65,60,71,64,56,7,Workload is high
E00295,2026-06-30,60.2,81,68,45,43,80,7,Compensation could improve
E00296,2025-06-30,66.9,60,70,88,47,45,3,Good manager support
E00296,2026-06-30,59.7,58,62,55,40,89,1,Workload is high
E00297,2025-06-30,93.5,93,95,85,91,91,9,Happy with flexibility
E00297,2026-06-30,68.6,54,54,62,92,93,2,Compensation could improve
E00298,2025-06-30,91.5,95,92,76,83,93,9,Workload is high
E00298,2026-06-30,58.4,59,41,49,58,78,3,Happy with flexibility
E00300,2025-06-30,64.5,67,47,72,55,85,9,No comment
E00300,2026-06-30,65.8,84,51,42,74,61,6,Good manager support
E00301,2025-06-30,63.7,60,55,82,40,66,10,Compensation could improve
E00301,2026-06-30,63.7,65,76,42,59,78,6,Workload is high
E00303,2025-06-30,80.2,84,78,69,91,66,9,Need clearer career path
E00303,2026-06-30,62.5,78,48,73,64,47,4,Workload is high
E00304,2026-06-30,69.7,46,84,88,43,84,6,Strong team culture
E00305,2025-06-30,75.8,92,89,85,89,64,4,Happy with flexibility
E00305,2026-06-30,56.2,94,45,67,80,45,0,Good manager support
E00306,2025-06-30,80.8,87,64,81,74,93,7,No comment
E00306,2026-06-30,62.9,82,81,39,40,89,0,Need clearer career path
E00307,2025-06-30,64.4,84,62,81,44,56,4,Need clearer career path
E00307,2026-06-30,64.9,64,84,66,46,50,10,Happy with flexibility
E00308,2025-06-30,89.1,94,92,79,89,96,10,Happy with flexibility
E00308,2026-06-30,54.2,58,40,70,65,78,7,Need clearer career path
E00309,2025-06-30,59.1,59,87,59,60,49,9,No comment
E00309,2026-06-30,65.6,50,92,62,67,93,1,Need more learning opportunities
E00310,2025-06-30,59.3,49,44,57,65,66,9,Good manager support
E00310,2026-06-30,62.4,58,63,39,88,61,9,Good manager support
E00311,2025-06-30,85.4,90,70,86,73,73,9,Need more learning opportunities
E00311,2026-06-30,50.3,85,55,39,79,57,2,Need clearer career path
E00312,2025-06-30,65.1,76,44,41,65,83,2,Good manager support
E00312,2026-06-30,74.8,78,59,89,60,97,4,No comment
E00313,2025-06-30,57.1,69,75,63,80,46,4,Need clearer career path
E00313,2026-06-30,60.6,45,88,74,59,53,3,Happy with flexibility
E00314,2025-06-30,69.0,72,48,92,56,59,4,Good manager support
E00314,2026-06-30,60.1,68,61,64,64,57,5,Workload is high
E00315,2025-06-30,59.0,92,43,72,55,61,4,Good manager support
E00315,2026-06-30,71.9,69,76,50,89,56,1,Happy with flexibility
E00316,2025-06-30,70.3,83,93,45,42,84,3,Happy with flexibility
E00316,2026-06-30,76.6,48,89,80,95,94,3,Happy with flexibility
E00317,2025-06-30,56.9,83,48,38,54,60,10,Good manager support
E00317,2026-06-30,73.2,58,70,78,70,57,2,Strong team culture
E00318,2025-06-30,64.1,68,40,67,85,60,9,Strong team culture
E00318,2026-06-30,82.0,76,88,57,78,93,9,Compensation could improve
E00319,2025-06-30,65.7,77,63,55,69,50,6,Need clearer career path
E00319,2026-06-30,63.3,61,57,66,42,79,2,Happy with flexibility
E00320,2025-06-30,59.0,47,54,77,74,68,7,Strong team culture
E00320,2026-06-30,79.3,53,63,79,88,94,3,No comment
E00321,2025-06-30,64.8,72,44,82,85,51,4,Need more learning opportunities
E00321,2026-06-30,64.4,47,62,85,50,52,5,Compensation could improve
E00322,2026-06-30,74.3,93,94,78,48,83,8,Workload is high
E00323,2025-06-30,63.4,87,46,49,75,70,3,Workload is high
E00323,2026-06-30,67.2,83,53,72,81,59,5,Happy with flexibility
E00325,2025-06-30,64.1,92,92,41,73,51,6,Strong team culture
E00325,2026-06-30,77.5,50,90,87,57,92,9,Need clearer career path
E00326,2025-06-30,74.8,73,59,83,90,90,0,Workload is high
E00326,2026-06-30,62.3,68,52,40,65,72,4,Happy with flexibility
E00327,2026-06-30,73.8,62,77,77,74,65,5,Need more learning opportunities
E00329,2025-06-30,73.2,77,56,80,58,98,2,Strong team culture
E00329,2026-06-30,82.2,66,81,74,83,76,10,Workload is high
E00330,2025-06-30,83.4,88,66,75,73,90,8,Strong team culture
E00330,2026-06-30,65.4,67,49,46,87,65,10,Strong team culture
E00331,2025-06-30,73.2,94,62,74,74,55,4,Workload is high
E00333,2025-06-30,84.1,95,87,85,66,67,1,Need clearer career path
E00333,2026-06-30,69.9,65,54,73,85,66,0,Compensation could improve
E00334,2025-06-30,57.9,78,47,39,59,91,3,Workload is high
E00334,2026-06-30,61.5,50,59,78,72,62,1,Need clearer career path
E00335,2026-06-30,73.4,89,70,44,65,89,3,Need more learning opportunities
E00338,2025-06-30,66.2,63,44,44,70,95,9,No comment
E00338,2026-06-30,77.4,56,51,87,83,97,7,No comment
E00339,2025-06-30,70.8,75,83,76,82,49,1,Happy with flexibility
E00339,2026-06-30,62.8,49,70,69,83,47,0,Need clearer career path
E00340,2025-06-30,71.5,76,89,78,53,51,8,Workload is high
E00340,2026-06-30,65.5,52,88,73,56,48,4,Need more learning opportunities
E00341,2026-06-30,77.5,75,93,87,87,69,5,Workload is high
E00343,2025-06-30,62.8,78,85,48,81,59,4,No comment
E00343,2026-06-30,69.0,51,50,83,86,65,0,Need more learning opportunities
E00345,2025-06-30,64.9,49,89,82,41,65,9,Need clearer career path
E00345,2026-06-30,72.0,77,56,79,83,50,10,Workload is high
E00346,2025-06-30,73.7,84,57,38,95,66,5,Strong team culture
E00346,2026-06-30,89.8,83,90,85,90,92,0,No comment
E00347,2025-06-30,75.4,50,59,64,95,85,7,Good manager support
E00347,2026-06-30,62.4,57,55,39,94,67,9,Need more learning opportunities
E00348,2025-06-30,66.8,77,73,48,68,62,7,Need clearer career path
E00348,2026-06-30,83.6,87,91,75,84,85,1,Happy with flexibility
E00349,2025-06-30,69.8,63,75,73,60,77,10,Strong team culture
E00349,2026-06-30,67.8,61,47,57,68,98,6,Need clearer career path
E00350,2025-06-30,64.5,72,62,68,82,60,10,Need clearer career path
E00350,2026-06-30,70.4,92,65,73,58,74,5,No comment
E00351,2025-06-30,61.8,80,65,44,41,59,8,Workload is high
E00351,2026-06-30,62.2,45,75,46,92,55,6,Good manager support
E00352,2025-06-30,79.5,57,85,91,72,73,8,Compensation could improve
E00352,2026-06-30,57.1,49,83,39,50,73,8,Need clearer career path
E00353,2025-06-30,63.4,82,63,43,78,57,1,Need more learning opportunities
E00353,2026-06-30,66.7,85,45,54,73,88,5,Compensation could improve
E00354,2025-06-30,77.6,90,72,92,83,76,10,Good manager support
E00354,2026-06-30,73.7,90,73,38,50,84,10,No comment
E00356,2025-06-30,60.6,77,71,78,43,60,3,No comment
E00356,2026-06-30,74.7,66,69,89,57,86,7,Compensation could improve
E00357,2025-06-30,78.1,93,73,67,85,73,4,Need more learning opportunities
E00357,2026-06-30,65.0,46,51,92,52,81,7,Need clearer career path
E00358,2025-06-30,71.0,50,91,83,67,51,10,Compensation could improve
E00358,2026-06-30,67.1,72,73,52,66,57,8,Need clearer career path
E00359,2025-06-30,61.2,84,83,40,54,62,6,Workload is high
E00359,2026-06-30,69.5,70,85,48,44,93,3,Strong team culture
E00360,2025-06-30,70.0,84,78,51,75,49,2,Compensation could improve
E00360,2026-06-30,67.3,65,68,76,58,53,7,Good manager support
E00361,2025-06-30,52.1,63,40,38,60,61,2,Need clearer career path
E00362,2025-06-30,62.0,80,84,43,60,74,4,Workload is high
E00362,2026-06-30,67.1,67,75,58,75,50,8,Compensation could improve
E00363,2025-06-30,70.9,91,78,59,72,50,1,Need clearer career path
E00363,2026-06-30,62.5,66,50,63,70,73,0,No comment
E00364,2025-06-30,78.0,87,67,60,69,94,4,No comment
E00364,2026-06-30,62.6,93,40,77,63,74,7,Strong team culture
E00365,2026-06-30,88.9,89,94,75,94,91,4,Need more learning opportunities
E00366,2025-06-30,74.0,77,42,77,68,79,1,Workload is high
E00366,2026-06-30,59.7,87,49,88,72,59,4,Need clearer career path
E00367,2025-06-30,68.4,69,69,75,40,81,8,Need more learning opportunities
E00367,2026-06-30,74.7,93,74,77,62,58,8,Good manager support
E00368,2026-06-30,82.2,75,62,71,89,84,5,Strong team culture
E00369,2025-06-30,61.5,75,42,66,64,64,8,Strong team culture
E00369,2026-06-30,65.3,55,66,50,61,85,1,No comment
E00370,2025-06-30,71.7,76,61,66,68,80,5,Workload is high
E00370,2026-06-30,79.4,76,48,62,92,97,4,Workload is high
E00372,2025-06-30,61.4,48,67,49,79,87,5,Need clearer career path
E00372,2026-06-30,63.9,51,52,84,49,81,4,Need clearer career path
E00375,2025-06-30,86.2,91,93,78,71,75,3,Need more learning opportunities
E00375,2026-06-30,71.2,53,61,89,85,71,5,Compensation could improve
E00376,2025-06-30,79.5,68,71,60,92,82,5,Compensation could improve
E00376,2026-06-30,68.0,64,89,45,77,50,9,Good manager support
E00377,2025-06-30,66.0,72,87,54,43,75,0,Good manager support
E00377,2026-06-30,64.9,64,73,49,66,59,8,Workload is high
E00378,2025-06-30,72.1,70,60,84,92,63,2,Need clearer career path
E00378,2026-06-30,51.4,67,46,58,44,65,8,Compensation could improve
E00380,2025-06-30,77.2,57,93,82,65,81,3,Strong team culture
E00380,2026-06-30,68.7,45,70,42,70,80,3,Happy with flexibility
E00381,2025-06-30,78.9,48,82,63,93,95,5,No comment
E00381,2026-06-30,76.2,54,93,88,94,46,1,Need more learning opportunities
E00382,2025-06-30,66.1,69,50,39,54,98,4,Happy with flexibility
E00382,2026-06-30,70.5,89,79,78,65,59,0,Good manager support
E00384,2025-06-30,76.7,92,89,57,71,84,5,Strong team culture
E00385,2025-06-30,59.1,51,81,58,70,66,7,Strong team culture
E00385,2026-06-30,59.6,53,70,80,64,59,1,Workload is high
E00386,2025-06-30,72.5,64,66,45,69,84,6,Need more learning opportunities
E00386,2026-06-30,60.2,52,86,59,51,47,2,Compensation could improve
E00387,2025-06-30,75.9,76,92,38,80,98,3,Need more learning opportunities
E00387,2026-06-30,69.1,86,83,52,67,82,4,No comment
E00388,2025-06-30,52.6,69,53,62,54,52,5,Happy with flexibility
E00388,2026-06-30,55.1,55,48,80,41,63,1,Need clearer career path
E00389,2025-06-30,81.1,95,95,75,79,50,1,Need clearer career path
E00389,2026-06-30,79.4,81,86,70,63,94,8,Strong team culture
E00390,2025-06-30,64.8,81,54,40,75,89,1,Happy with flexibility
E00391,2025-06-30,63.2,48,82,55,40,96,8,No comment
E00391,2026-06-30,71.5,91,47,65,74,85,9,No comment
E00392,2025-06-30,64.0,50,77,38,77,94,1,Need clearer career path
E00392,2026-06-30,72.5,76,77,88,64,51,9,Workload is high
E00394,2025-06-30,63.1,86,73,53,46,88,10,No comment
E00394,2026-06-30,69.9,48,48,79,79,97,1,Strong team culture
E00395,2025-06-30,61.7,45,82,68,56,64,3,Good manager support
E00395,2026-06-30,63.0,50,87,88,59,54,9,Need clearer career path
E00396,2025-06-30,59.1,50,90,45,46,56,4,Need clearer career path
E00396,2026-06-30,74.4,52,88,54,84,89,2,Workload is high
E00397,2025-06-30,64.0,57,74,44,60,92,10,No comment
E00397,2026-06-30,64.5,67,56,58,75,96,10,Strong team culture
E00398,2025-06-30,69.9,62,65,86,55,53,7,Happy with flexibility
E00398,2026-06-30,51.3,48,41,65,45,66,3,Need clearer career path
E00400,2025-06-30,61.7,56,51,78,69,85,3,Compensation could improve
E00400,2026-06-30,63.9,67,70,38,71,78,7,No comment
E00401,2025-06-30,83.6,91,78,54,89,87,10,Happy with flexibility
E00401,2026-06-30,67.4,76,57,54,80,64,4,Good manager support
E00402,2025-06-30,52.4,45,49,82,53,50,8,Happy with flexibility
E00402,2026-06-30,74.8,95,59,69,86,66,7,Need clearer career path
E00404,2025-06-30,65.3,64,58,47,96,47,5,Need more learning opportunities
E00404,2026-06-30,65.6,77,85,64,53,45,2,Need clearer career path
E00405,2025-06-30,67.3,49,52,48,94,91,6,Need more learning opportunities
E00405,2026-06-30,69.6,54,73,49,66,70,10,Compensation could improve
E00406,2025-06-30,59.5,47,49,56,79,75,2,Workload is high
E00406,2026-06-30,69.8,93,57,84,41,85,3,Strong team culture
E00407,2025-06-30,64.3,46,60,51,89,54,5,Good manager support
E00407,2026-06-30,61.5,57,58,69,42,75,7,Happy with flexibility
E00408,2025-06-30,69.4,83,45,50,76,79,7,Need clearer career path
E00408,2026-06-30,75.3,95,78,69,51,57,8,Workload is high
E00409,2026-06-30,74.5,83,50,63,77,94,0,Need more learning opportunities
E00410,2025-06-30,69.6,49,87,89,51,94,2,Need clearer career path
E00410,2026-06-30,72.9,58,67,80,80,83,3,No comment
E00411,2025-06-30,68.9,53,53,87,68,97,4,No comment
E00411,2026-06-30,52.3,51,62,48,47,54,1,Happy with flexibility
E00412,2025-06-30,80.6,92,63,86,95,45,9,Workload is high
E00412,2026-06-30,77.9,95,61,81,69,93,0,Workload is high
E00414,2025-06-30,86.2,46,85,89,89,97,8,Happy with flexibility
E00414,2026-06-30,67.1,67,45,56,78,83,4,Happy with flexibility
E00415,2025-06-30,71.3,52,60,84,70,77,6,Happy with flexibility
E00415,2026-06-30,67.9,52,66,71,79,69,8,Strong team culture
E00416,2025-06-30,72.9,79,88,78,73,48,3,Happy with flexibility
E00416,2026-06-30,66.7,57,82,66,69,56,7,Compensation could improve
E00417,2025-06-30,58.4,67,41,59,65,56,0,No comment
E00417,2026-06-30,65.1,68,62,59,87,66,2,Need more learning opportunities
E00418,2025-06-30,65.5,80,40,41,96,63,10,Happy with flexibility
E00418,2026-06-30,74.2,55,92,88,62,85,6,Workload is high
E00419,2025-06-30,67.9,78,83,39,46,76,10,Compensation could improve
E00419,2026-06-30,73.1,76,69,66,76,84,6,Compensation could improve
E00420,2025-06-30,66.0,67,64,81,48,87,8,Strong team culture
E00420,2026-06-30,75.1,90,93,71,58,56,3,Compensation could improve
E00421,2025-06-30,65.5,74,80,86,45,46,9,Strong team culture
E00421,2026-06-30,45.3,54,55,38,41,53,3,Need clearer career path
E00422,2025-06-30,69.4,56,44,61,52,96,7,Good manager support
E00422,2026-06-30,46.2,57,48,42,44,45,1,Compensation could improve
E00423,2025-06-30,74.9,73,79,92,56,91,5,No comment
E00423,2026-06-30,68.4,54,83,38,85,72,4,Need clearer career path
E00424,2025-06-30,75.9,79,73,88,52,60,9,Need more learning opportunities
E00424,2026-06-30,63.0,57,80,42,74,80,10,Workload is high
E00425,2025-06-30,74.8,86,84,71,64,49,7,Need clearer career path
E00425,2026-06-30,72.2,68,70,59,74,81,4,No comment
E00426,2025-06-30,57.4,50,60,43,40,82,0,Strong team culture
E00426,2026-06-30,66.8,53,47,55,96,66,7,Strong team culture
E00427,2025-06-30,86.7,92,83,83,81,66,6,Need more learning opportunities
E00427,2026-06-30,78.3,64,91,59,75,95,2,Strong team culture
E00428,2025-06-30,76.1,89,88,72,42,86,3,Happy with flexibility
E00428,2026-06-30,56.8,63,52,64,72,49,2,Happy with flexibility
E00430,2025-06-30,61.4,62,67,71,75,45,5,Strong team culture
E00430,2026-06-30,65.4,53,95,68,66,45,1,Strong team culture
E00431,2025-06-30,68.2,66,52,59,80,54,9,Need clearer career path
E00431,2026-06-30,73.8,47,95,77,51,73,8,Happy with flexibility
E00432,2025-06-30,69.0,76,71,53,56,77,5,Need more learning opportunities
E00432,2026-06-30,73.8,71,75,42,86,98,8,Need more learning opportunities
E00434,2025-06-30,83.2,89,78,85,83,66,5,Happy with flexibility
E00434,2026-06-30,67.0,59,57,72,91,88,2,No comment
E00435,2026-06-30,60.6,82,60,39,53,84,9,Happy with flexibility
E00436,2026-06-30,78.5,83,75,81,87,91,1,Good manager support
E00437,2026-06-30,65.9,81,43,71,55,79,7,No comment
E00438,2025-06-30,71.8,65,71,53,64,90,1,No comment
E00438,2026-06-30,71.9,54,93,92,76,79,4,Compensation could improve
E00439,2025-06-30,66.8,53,83,57,91,67,8,No comment
E00439,2026-06-30,78.7,58,94,80,85,94,9,No comment
E00440,2025-06-30,65.3,70,70,47,82,57,1,Need more learning opportunities
E00440,2026-06-30,65.0,75,62,60,76,60,7,Strong team culture
E00441,2025-06-30,63.6,66,65,60,56,48,9,Workload is high
E00441,2026-06-30,66.0,77,68,38,92,50,0,Workload is high
E00442,2025-06-30,76.0,58,88,72,45,85,7,Need clearer career path
E00442,2026-06-30,79.1,74,85,77,60,60,7,Strong team culture
E00443,2026-06-30,55.7,81,58,39,73,50,4,Good manager support
E00444,2025-06-30,75.8,60,76,73,62,95,1,Happy with flexibility
E00444,2026-06-30,80.4,87,65,57,95,88,4,No comment
E00445,2025-06-30,73.0,58,66,77,51,91,4,Workload is high
E00445,2026-06-30,69.6,58,72,38,94,77,6,Strong team culture
E00446,2025-06-30,83.1,78,78,62,89,87,9,Workload is high
E00446,2026-06-30,67.5,60,73,38,85,97,7,Strong team culture
E00447,2025-06-30,68.7,63,95,53,87,62,9,Strong team culture
E00448,2025-06-30,85.4,63,95,71,93,93,4,Need more learning opportunities
E00448,2026-06-30,80.3,72,73,90,75,92,0,Compensation could improve
E00450,2025-06-30,54.9,48,72,59,46,85,4,Strong team culture
E00451,2025-06-30,55.4,83,43,43,51,64,8,No comment
E00451,2026-06-30,78.3,61,94,44,89,95,4,Need more learning opportunities
E00452,2025-06-30,80.0,76,72,90,85,91,7,Happy with flexibility
E00452,2026-06-30,57.5,84,47,41,40,93,1,No comment
E00453,2025-06-30,56.5,78,60,38,41,95,3,Workload is high
E00453,2026-06-30,60.9,80,48,63,49,93,9,Workload is high
E00454,2026-06-30,61.8,51,75,75,54,86,2,Need clearer career path
E00455,2025-06-30,65.7,46,77,73,59,66,10,Workload is high
E00455,2026-06-30,64.3,85,51,55,60,48,10,Good manager support
E00457,2025-06-30,59.0,77,72,39,78,51,7,Need more learning opportunities
E00457,2026-06-30,72.7,94,85,56,66,66,9,Compensation could improve
E00458,2025-06-30,80.4,59,72,91,71,89,7,Strong team culture
E00458,2026-06-30,66.1,56,94,49,47,64,7,Happy with flexibility
