Employee_ID,Effective_Date,Grade,Base_Salary_INR,Variable_Pay_INR,Total_Compensation_INR,Compa_Ratio,Change_Reason
E00100,2022-04-01,G4,1080500.0,149900.0,1230300.0,0.98,Joining
E00100,2023-04-01,G4,1143100.0,215600.0,1358700.0,1.04,Market Correction
E00100,2024-04-01,G4,1212800.0,224100.0,1437000.0,1.1,Promotion
E00100,2025-04-01,G4,1366000.0,71200.0,1437300.0,1.24,Joining
E00100,2026-04-01,G4,1536600.0,174600.0,1711200.0,1.4,Promotion
E00101,2026-07-31,G3,682500.0,94600.0,777200.0,0.9,Promotion
E00102,2022-04-01,G3,885900.0,160400.0,1046300.0,1.17,Promotion
E00103,2022-04-01,G6,2880700.0,412300.0,3293000.0,1.15,Annual Review
E00103,2023-04-01,G6,3276300.0,370100.0,3646400.0,1.31,Market Correction
E00103,2024-04-01,G6,3451000.0,160900.0,3612000.0,1.38,Annual Review
E00103,2025-04-01,G6,3736300.0,698400.0,4434700.0,1.49,Annual Review
E00103,2026-04-01,G6,4069100.0,538000.0,4607100.0,1.63,Promotion
E00104,2022-04-01,G2,520800.0,45500.0,566400.0,1.0,Promotion
E00104,2023-04-01,G2,547900.0,40600.0,588400.0,1.05,Market Correction
E00104,2024-04-01,G2,572100.0,24300.0,596400.0,1.1,Annual Review
E00104,2025-04-01,G2,651300.0,70900.0,722200.0,1.25,Promotion
E00104,2026-04-01,G2,715500.0,41700.0,757300.0,1.38,Annual Review
E00105,2023-08-04,G2,486000.0,30200.0,516200.0,0.93,Joining
E00105,2024-04-01,G2,528600.0,92400.0,620900.0,1.02,Annual Review
E00105,2025-04-01,G2,546100.0,108800.0,654900.0,1.05,Promotion
E00105,2026-04-01,G2,588700.0,43700.0,632400.0,1.13,Annual Review
E00106,2022-04-01,G1,319800.0,13500.0,333300.0,0.89,Market Correction
E00106,2023-04-01,G1,360300.0,24800.0,385100.0,1.0,Annual Review
E00106,2024-04-01,G1,406300.0,80400.0,486600.0,1.13,Promotion
E00106,2025-04-01,G1,444200.0,57000.0,501200.0,1.23,Annual Review
E00106,2026-04-01,G1,461500.0,39600.0,501100.0,1.28,Joining
E00107,2022-04-01,G1,418200.0,68700.0,486800.0,1.16,Joining
E00107,2023-04-01,G1,471900.0,22500.0,494400.0,1.31,Promotion
E00107,2024-04-01,G1,524000.0,67500.0,591600.0,1.46,Market Correction
E00107,2025-04-01,G1,583500.0,107000.0,690600.0,1.62,Market Correction
E00109,2022-04-01,G2,478700.0,71400.0,550100.0,0.92,Market Correction
E00109,2023-04-01,G2,515100.0,90800.0,605900.0,0.99,Market Correction
E00109,2024-04-01,G2,532300.0,81700.0,614000.0,1.02,Joining
E00109,2025-04-01,G2,560300.0,85400.0,645600.0,1.08,Promotion
E00109,2026-04-01,G2,618200.0,37800.0,656000.0,1.19,Annual Review
E00110,2022-04-01,G4,995100.0,168300.0,1163400.0,0.9,Market Correction
E00110,2023-04-01,G4,1028700.0,41200.0,1069900.0,0.94,Promotion
E00110,2024-04-01,G4,1092200.0,97900.0,1190200.0,0.99,Market Correction
E00110,2025-04-01,G4,1237100.0,169500.0,1406700.0,1.12,Promotion
E00110,2026-04-01,G4,1315500.0,130800.0,1446300.0,1.2,Market Correction
E00111,2022-04-01,G1,365900.0,59100.0,424900.0,1.02,Market Correction
E00111,2023-04-01,G1,389400.0,30200.0,419600.0,1.08,Joining
E00111,2024-04-01,G1,418900.0,37800.0,456700.0,1.16,Market Correction
E00111,2025-04-01,G1,475700.0,81400.0,557100.0,1.32,Promotion
E00111,2026-04-01,G1,498500.0,47900.0,546300.0,1.38,Joining
E00112,2022-04-01,G3,690400.0,41900.0,732300.0,0.91,Promotion
E00112,2023-04-01,G3,745700.0,42900.0,788600.0,0.98,Annual Review
E00112,2024-04-01,G3,792600.0,114700.0,907300.0,1.04,Market Correction
E00112,2025-04-01,G3,872800.0,38500.0,911400.0,1.15,Promotion
E00112,2026-04-01,G3,980300.0,166000.0,1146300.0,1.29,Market Correction
E00113,2023-04-01,G2,551800.0,64700.0,616500.0,1.06,Market Correction
E00113,2024-04-01,G2,576500.0,88300.0,664700.0,1.11,Joining
E00113,2025-04-01,G2,608100.0,117500.0,725600.0,1.17,Promotion
E00113,2026-04-01,G2,667200.0,67000.0,734100.0,1.28,Joining
E00116,2022-04-01,G3,840900.0,117700.0,958600.0,1.11,Market Correction
E00116,2023-04-01,G3,934000.0,45200.0,979200.0,1.23,Promotion
E00116,2024-04-01,G3,1030300.0,95100.0,1125400.0,1.36,Annual Review
E00116,2025-04-01,G3,1075100.0,104400.0,1179400.0,1.41,Market Correction
E00116,2026-04-01,G3,1196300.0,168900.0,1365200.0,1.57,Joining
E00117,2022-04-01,G2,450700.0,37000.0,487800.0,0.87,Joining
E00117,2023-04-01,G2,490500.0,97000.0,587500.0,0.94,Annual Review
E00117,2024-04-01,G2,509300.0,76600.0,585900.0,0.98,Market Correction
E00117,2025-04-01,G2,553000.0,77500.0,630500.0,1.06,Market Correction
E00117,2026-04-01,G2,590900.0,36900.0,627800.0,1.14,Promotion
E00118,2022-07-15,G2,469700.0,20500.0,490200.0,0.9,Joining
E00118,2023-04-01,G2,514700.0,100900.0,615600.0,0.99,Promotion
E00118,2024-04-01,G2,580500.0,31000.0,611500.0,1.12,Annual Review
E00118,2025-04-01,G2,604900.0,111400.0,716300.0,1.16,Annual Review
E00118,2026-04-01,G2,629700.0,89400.0,719100.0,1.21,Promotion
E00119,2025-05-06,G3,765900.0,58400.0,824300.0,1.01,Annual Review
E00119,2026-04-01,G3,814000.0,110900.0,924900.0,1.07,Annual Review
E00120,2022-04-01,G6,2332800.0,215300.0,2548100.0,0.93,Market Correction
E00120,2023-04-01,G6,2586800.0,442000.0,3028800.0,1.03,Promotion
E00120,2024-04-01,G6,2797900.0,163300.0,2961200.0,1.12,Market Correction
E00120,2025-04-01,G6,2987200.0,151400.0,3138700.0,1.19,Promotion
E00120,2026-04-01,G6,3160400.0,247200.0,3407600.0,1.26,Annual Review
E00121,2022-04-01,G1,404400.0,40900.0,445300.0,1.12,Market Correction
E00121,2023-04-01,G1,449100.0,46400.0,495500.0,1.25,Joining
E00121,2024-04-01,G1,506800.0,27900.0,534700.0,1.41,Market Correction
E00121,2025-04-01,G1,561000.0,24400.0,585500.0,1.56,Joining
E00121,2026-04-01,G1,623800.0,89900.0,713700.0,1.73,Joining
E00122,2026-06-14,G4,930900.0,39600.0,970500.0,0.85,Annual Review
E00123,2022-04-01,G2,463000.0,58700.0,521600.0,0.89,Market Correction
E00123,2023-04-01,G2,525900.0,76400.0,602300.0,1.01,Promotion
E00123,2024-04-01,G2,542500.0,85700.0,628200.0,1.04,Joining
E00123,2025-04-01,G2,600300.0,33100.0,633400.0,1.15,Joining
E00123,2026-04-01,G2,654700.0,102200.0,756900.0,1.26,Promotion
E00124,2022-11-03,G2,597700.0,46200.0,643900.0,1.15,Annual Review
E00124,2023-04-01,G2,629200.0,45200.0,674400.0,1.21,Joining
E00124,2024-04-01,G2,681200.0,96800.0,778000.0,1.31,Joining
E00124,2025-04-01,G2,704900.0,133100.0,838100.0,1.36,Annual Review
E00124,2026-04-01,G2,798500.0,95000.0,893600.0,1.54,Annual Review
E00125,2025-06-05,G1,364600.0,65400.0,430000.0,1.01,Market Correction
E00125,2026-04-01,G1,400900.0,21400.0,422300.0,1.11,Market Correction
E00126,2022-04-01,G1,411700.0,45500.0,457100.0,1.14,Joining
E00126,2023-04-01,G1,453100.0,46900.0,500000.0,1.26,Promotion
E00126,2024-04-01,G1,492700.0,68300.0,561000.0,1.37,Joining
E00127,2022-04-01,G2,507800.0,74600.0,582400.0,0.98,Annual Review
E00127,2023-04-01,G2,575100.0,72800.0,647900.0,1.11,Market Correction
E00127,2024-04-01,G2,632400.0,55600.0,688000.0,1.22,Joining
E00127,2025-04-01,G2,652400.0,79100.0,731500.0,1.25,Promotion
E00127,2026-04-01,G2,725600.0,132000.0,857500.0,1.4,Joining
E00128,2022-04-01,G6,2658000.0,109500.0,2767500.0,1.06,Joining
E00128,2023-04-01,G6,2810300.0,145400.0,2955700.0,1.12,Promotion
E00128,2024-04-01,G6,2999200.0,203300.0,3202500.0,1.2,Annual Review
E00128,2025-04-01,G6,3414900.0,469400.0,3884300.0,1.37,Promotion
E00128,2026-04-01,G6,3633800.0,424000.0,4057800.0,1.45,Joining
E00130,2022-04-01,G4,1130400.0,208300.0,1338700.0,1.03,Promotion
E00131,2024-05-10,G6,2466000.0,340200.0,2806200.0,0.99,Promotion
E00131,2025-04-01,G6,2787300.0,214200.0,3001500.0,1.11,Joining
E00131,2026-04-01,G6,2925700.0,358800.0,3284500.0,1.17,Joining
E00132,2022-04-01,G2,509000.0,77900.0,586900.0,0.98,Joining
E00132,2023-04-01,G2,573100.0,38200.0,611300.0,1.1,Market Correction
E00132,2024-04-01,G2,616900.0,117000.0,734000.0,1.19,Annual Review
E00132,2025-04-01,G2,703300.0,41200.0,744400.0,1.35,Annual Review
E00132,2026-04-01,G2,752400.0,52700.0,805100.0,1.45,Joining
E00133,2022-04-01,G3,678800.0,52100.0,730900.0,0.89,Joining
E00133,2023-04-01,G3,735500.0,146400.0,881900.0,0.97,Annual Review
E00134,2023-04-14,G2,505200.0,63800.0,569000.0,0.97,Market Correction
E00134,2024-04-01,G2,539200.0,73800.0,613000.0,1.04,Joining
E00134,2025-04-01,G2,607200.0,65000.0,672200.0,1.17,Joining
E00134,2026-04-01,G2,667900.0,45500.0,713300.0,1.28,Promotion
E00135,2022-04-01,G3,763600.0,106400.0,870000.0,1.0,Joining
E00135,2023-04-01,G3,818800.0,101700.0,920500.0,1.08,Market Correction
E00135,2024-04-01,G3,923400.0,90600.0,1014000.0,1.21,Joining
E00135,2025-04-01,G3,1051500.0,66100.0,1117600.0,1.38,Market Correction
E00135,2026-04-01,G3,1107900.0,151000.0,1258900.0,1.46,Joining
E00136,2024-04-01,G5,1613700.0,230300.0,1844000.0,0.98,Annual Review
E00136,2025-04-01,G5,1769900.0,183500.0,1953400.0,1.07,Joining
E00136,2026-04-01,G5,1978000.0,301800.0,2279900.0,1.2,Joining
E00137,2022-07-06,G2,486300.0,39600.0,525900.0,0.94,Joining
E00137,2023-04-01,G2,542500.0,39100.0,581600.0,1.04,Joining
E00137,2024-04-01,G2,607300.0,108000.0,715300.0,1.17,Joining
E00137,2025-04-01,G2,672300.0,90600.0,762900.0,1.29,Promotion
E00137,2026-04-01,G2,702400.0,92700.0,795200.0,1.35,Market Correction
E00138,2025-07-26,G6,2734900.0,233000.0,2967900.0,1.09,Annual Review
E00138,2026-04-01,G6,2912200.0,245200.0,3157400.0,1.16,Annual Review
E00139,2022-04-01,G4,1056300.0,49600.0,1105900.0,0.96,Joining
E00139,2023-04-01,G4,1161200.0,103500.0,1264700.0,1.06,Market Correction
E00139,2024-04-01,G4,1307300.0,67700.0,1375000.0,1.19,Promotion
E00139,2025-04-01,G4,1430000.0,213100.0,1643100.0,1.3,Annual Review
E00139,2026-04-01,G4,1503900.0,266400.0,1770300.0,1.37,Market Correction
E00140,2022-04-01,G3,841100.0,146400.0,987600.0,1.11,Promotion
E00140,2023-04-01,G3,926000.0,55400.0,981400.0,1.22,Joining
E00140,2024-04-01,G3,1021200.0,116400.0,1137600.0,1.34,Market Correction
E00140,2025-04-01,G3,1062900.0,120500.0,1183400.0,1.4,Promotion
E00140,2026-04-01,G3,1099600.0,78400.0,1177900.0,1.45,Promotion
E00141,2022-04-01,G5,1811800.0,300600.0,2112400.0,1.1,Annual Review
E00141,2023-04-01,G5,2009400.0,350600.0,2360000.0,1.22,Joining
E00142,2022-04-01,G2,596500.0,108400.0,704900.0,1.15,Joining
E00142,2023-04-01,G2,631400.0,27700.0,659100.0,1.21,Market Correction
E00142,2024-04-01,G2,718500.0,76100.0,794500.0,1.38,Promotion
E00142,2025-04-01,G2,752400.0,55200.0,807700.0,1.45,Market Correction
E00142,2026-04-01,G2,853000.0,149600.0,1002600.0,1.64,Market Correction
E00143,2022-04-01,G3,792700.0,124900.0,917500.0,1.04,Promotion
E00144,2022-04-01,G5,1538600.0,156400.0,1695100.0,0.93,Market Correction
E00144,2023-04-01,G5,1615500.0,103700.0,1719200.0,0.98,Promotion
E00144,2024-04-01,G5,1794400.0,81100.0,1875500.0,1.09,Joining
E00144,2025-04-01,G5,2026900.0,361500.0,2388400.0,1.23,Market Correction
E00144,2026-04-01,G5,2219500.0,123900.0,2343300.0,1.35,Annual Review
E00145,2022-04-01,G3,860900.0,148200.0,1009100.0,1.13,Joining
E00145,2023-04-01,G3,891700.0,46500.0,938200.0,1.17,Joining
E00145,2024-04-01,G3,946300.0,58200.0,1004500.0,1.25,Joining
E00145,2025-04-01,G3,1068900.0,65900.0,1134700.0,1.41,Promotion
E00145,2026-04-01,G3,1189500.0,112100.0,1301600.0,1.57,Promotion
E00146,2022-04-01,G4,1129400.0,169400.0,1298900.0,1.03,Annual Review
E00146,2023-04-01,G4,1268800.0,144100.0,1412900.0,1.15,Promotion
E00146,2024-04-01,G4,1436400.0,76800.0,1513200.0,1.31,Joining
E00146,2025-04-01,G4,1576700.0,102900.0,1679500.0,1.43,Promotion
E00146,2026-04-01,G4,1766600.0,197900.0,1964400.0,1.61,Joining
E00147,2022-04-01,G4,1050900.0,147200.0,1198200.0,0.96,Market Correction
E00147,2023-04-01,G4,1157800.0,175300.0,1333000.0,1.05,Joining
E00147,2024-04-01,G4,1292400.0,238400.0,1530800.0,1.17,Annual Review
E00147,2025-04-01,G4,1358100.0,210100.0,1568200.0,1.23,Annual Review
E00147,2026-04-01,G4,1487300.0,265900.0,1753100.0,1.35,Promotion
E00148,2022-04-01,G3,813300.0,132000.0,945400.0,1.07,Promotion
E00148,2023-04-01,G3,901500.0,85900.0,987400.0,1.19,Promotion
E00148,2024-04-01,G3,986100.0,151900.0,1138000.0,1.3,Annual Review
E00148,2025-04-01,G3,1058400.0,141600.0,1200100.0,1.39,Joining
E00148,2026-04-01,G3,1138700.0,176100.0,1314800.0,1.5,Market Correction
E00149,2026-08-24,G2,562000.0,41400.0,603400.0,1.08,Joining
E00150,2025-04-01,G4,881200.0,93300.0,974500.0,0.8,Joining
E00150,2026-04-01,G4,999000.0,44400.0,1043400.0,0.91,Promotion
E00151,2025-04-01,G3,874700.0,89700.0,964400.0,1.15,Annual Review
E00151,2026-04-01,G3,941600.0,141000.0,1082600.0,1.24,Market Correction
E00152,2022-04-01,G4,1006600.0,153000.0,1159500.0,0.92,Market Correction
E00152,2023-04-01,G4,1039300.0,207400.0,1246700.0,0.94,Promotion
E00152,2024-04-01,G4,1141300.0,223700.0,1365000.0,1.04,Joining
E00152,2025-04-01,G4,1225000.0,118800.0,1343800.0,1.11,Market Correction
E00152,2026-04-01,G4,1293200.0,225900.0,1519000.0,1.18,Market Correction
E00153,2024-06-08,G4,961800.0,114600.0,1076400.0,0.87,Promotion
E00153,2025-04-01,G4,1076100.0,177000.0,1253100.0,0.98,Annual Review
E00153,2026-04-01,G4,1130700.0,77700.0,1208500.0,1.03,Annual Review
E00155,2022-04-01,G5,1710100.0,105000.0,1815100.0,1.04,Promotion
E00155,2023-04-01,G5,1858700.0,224400.0,2083100.0,1.13,Promotion
E00155,2024-04-01,G5,2074400.0,274000.0,2348400.0,1.26,Joining
E00155,2025-04-01,G5,2240000.0,422700.0,2662700.0,1.36,Market Correction
E00155,2026-04-01,G5,2450800.0,99300.0,2550100.0,1.49,Market Correction
E00156,2023-04-03,G1,294200.0,39100.0,333300.0,0.82,Promotion
E00156,2024-04-01,G1,312600.0,44300.0,356900.0,0.87,Market Correction
E00156,2025-04-01,G1,337400.0,45000.0,382400.0,0.94,Joining
E00156,2026-04-01,G1,359800.0,65000.0,424800.0,1.0,Joining
E00157,2022-07-30,G3,633500.0,121300.0,754800.0,0.83,Joining
E00157,2023-04-01,G3,704600.0,115000.0,819700.0,0.93,Promotion
E00157,2024-04-01,G3,784600.0,42800.0,827400.0,1.03,Promotion
E00157,2025-04-01,G3,885200.0,121300.0,1006500.0,1.16,Promotion
E00157,2026-04-01,G3,986100.0,183000.0,1169100.0,1.3,Promotion
E00158,2022-04-01,G1,325000.0,24500.0,349500.0,0.9,Joining
E00158,2023-04-01,G1,361900.0,29000.0,391000.0,1.01,Joining
E00158,2024-04-01,G1,398500.0,28500.0,427000.0,1.11,Annual Review
E00158,2025-04-01,G1,438300.0,18900.0,457100.0,1.22,Joining
E00159,2022-04-01,G4,1044200.0,190000.0,1234300.0,0.95,Promotion
E00159,2023-04-01,G4,1116100.0,93400.0,1209500.0,1.01,Joining
E00159,2024-04-01,G4,1257400.0,77200.0,1334600.0,1.14,Joining
E00159,2025-04-01,G4,1378000.0,230100.0,1608100.0,1.25,Market Correction
E00159,2026-04-01,G4,1512700.0,204800.0,1717500.0,1.38,Joining
E00160,2022-04-01,G5,1795700.0,145100.0,1940700.0,1.09,Annual Review
E00160,2023-04-01,G5,1937400.0,280000.0,2217400.0,1.17,Market Correction
E00160,2024-04-01,G5,2112900.0,100100.0,2213000.0,1.28,Market Correction
E00160,2025-04-01,G5,2299400.0,251000.0,2550400.0,1.39,Joining
E00160,2026-04-01,G5,2579600.0,478100.0,3057800.0,1.56,Promotion
E00161,2022-04-08,G5,1650000.0,108100.0,1758100.0,1.0,Promotion
E00161,2023-04-01,G5,1865400.0,306100.0,2171500.0,1.13,Annual Review
E00161,2024-04-01,G5,2016600.0,337400.0,2354000.0,1.22,Annual Review
E00162,2022-04-01,G3,718500.0,132800.0,851300.0,0.95,Annual Review
E00162,2023-04-01,G3,807000.0,32500.0,839400.0,1.06,Joining
E00162,2024-04-01,G3,842500.0,91900.0,934300.0,1.11,Promotion
E00162,2025-04-01,G3,918800.0,144500.0,1063400.0,1.21,Joining
E00162,2026-04-01,G3,1038000.0,99800.0,1137800.0,1.37,Promotion
E00163,2025-09-13,G1,352100.0,60500.0,412600.0,0.98,Joining
E00163,2026-04-01,G1,400500.0,68100.0,468600.0,1.11,Joining
E00164,2024-08-26,G2,463900.0,86600.0,550500.0,0.89,Joining
E00164,2025-04-01,G2,514600.0,46100.0,560600.0,0.99,Annual Review
E00164,2026-04-01,G2,579700.0,86900.0,666600.0,1.11,Joining
E00165,2022-04-01,G1,364400.0,69200.0,433600.0,1.01,Annual Review
E00165,2023-04-01,G1,408100.0,64300.0,472500.0,1.13,Annual Review
E00167,2026-04-01,G4,1056500.0,74200.0,1130700.0,0.96,Promotion
E00168,2023-04-01,G3,766500.0,77600.0,844100.0,1.01,Annual Review
E00168,2024-04-01,G3,803200.0,49800.0,852900.0,1.06,Promotion
E00168,2025-04-01,G3,910900.0,100900.0,1011800.0,1.2,Promotion
E00168,2026-04-01,G3,1008500.0,100000.0,1108500.0,1.33,Promotion
E00169,2026-04-01,G2,537100.0,39300.0,576400.0,1.03,Joining
E00171,2022-04-01,G4,934400.0,64700.0,999100.0,0.85,Joining
E00171,2023-04-01,G4,1054300.0,205300.0,1259600.0,0.96,Market Correction
E00171,2024-04-01,G4,1091600.0,152300.0,1243900.0,0.99,Joining
E00171,2025-04-01,G4,1198200.0,203600.0,1401800.0,1.09,Annual Review
E00171,2026-04-01,G4,1235600.0,89800.0,1325500.0,1.12,Market Correction
E00172,2022-07-08,G2,436100.0,74400.0,510500.0,0.84,Joining
E00172,2023-04-01,G2,454900.0,45300.0,500200.0,0.87,Annual Review
E00172,2024-04-01,G2,515500.0,86600.0,602100.0,0.99,Annual Review
E00172,2025-04-01,G2,571100.0,111600.0,682700.0,1.1,Promotion
E00172,2026-04-01,G2,606000.0,34300.0,640300.0,1.17,Promotion
E00173,2023-06-14,G4,900600.0,173200.0,1073800.0,0.82,Annual Review
E00173,2024-04-01,G4,995800.0,78800.0,1074600.0,0.91,Joining
E00173,2025-04-01,G4,1110800.0,101400.0,1212100.0,1.01,Annual Review
E00173,2026-04-01,G4,1188600.0,66300.0,1254900.0,1.08,Annual Review
E00174,2023-04-01,G5,1525100.0,150700.0,1675800.0,0.92,Market Correction
E00174,2024-04-01,G5,1685000.0,216400.0,1901400.0,1.02,Market Correction
E00174,2025-04-01,G5,1909500.0,192500.0,2101900.0,1.16,Market Correction
E00174,2026-04-01,G5,2153200.0,422400.0,2575500.0,1.3,Joining
E00175,2022-04-01,G3,673800.0,90600.0,764400.0,0.89,Promotion
E00175,2023-04-01,G3,713000.0,97000.0,809900.0,0.94,Market Correction
E00175,2024-04-01,G3,743100.0,108600.0,851700.0,0.98,Joining
E00175,2025-04-01,G3,813000.0,75500.0,888600.0,1.07,Annual Review
E00175,2026-04-01,G3,854200.0,76700.0,930900.0,1.12,Market Correction
E00176,2022-04-01,G6,2760800.0,378900.0,3139700.0,1.1,Joining
E00176,2023-04-01,G6,2989400.0,402800.0,3392200.0,1.2,Promotion
E00176,2024-04-01,G6,3244700.0,208700.0,3453300.0,1.3,Annual Review
E00176,2025-04-01,G6,3368500.0,616500.0,3984900.0,1.35,Annual Review
E00176,2026-04-01,G6,3804600.0,265900.0,4070500.0,1.52,Annual Review
E00177,2024-04-14,G5,1427900.0,102100.0,1530000.0,0.87,Market Correction
E00177,2025-04-01,G5,1502400.0,72000.0,1574500.0,0.91,Joining
E00178,2022-04-01,G4,1239200.0,141600.0,1380800.0,1.13,Annual Review
E00178,2023-04-01,G4,1308000.0,114700.0,1422600.0,1.19,Promotion
E00178,2024-04-01,G4,1476800.0,241700.0,1718600.0,1.34,Market Correction
E00178,2025-04-01,G4,1601900.0,81000.0,1682900.0,1.46,Market Correction
E00178,2026-04-01,G4,1679400.0,112300.0,1791700.0,1.53,Annual Review
E00179,2026-04-01,G2,503300.0,64900.0,568300.0,0.97,Annual Review
E00180,2022-04-01,G4,1174700.0,231700.0,1406500.0,1.07,Promotion
E00180,2023-04-01,G4,1232400.0,184700.0,1417100.0,1.12,Promotion
E00180,2024-04-01,G4,1307200.0,220500.0,1527700.0,1.19,Joining
E00180,2025-04-01,G4,1435800.0,93200.0,1528900.0,1.31,Joining
E00180,2026-04-01,G4,1533800.0,61700.0,1595400.0,1.39,Promotion
E00181,2022-04-01,G3,860100.0,86800.0,946900.0,1.13,Promotion
E00181,2023-04-01,G3,952100.0,168400.0,1120500.0,1.25,Annual Review
E00181,2024-04-01,G3,1056200.0,129200.0,1185400.0,1.39,Promotion
E00181,2025-04-01,G3,1136600.0,172700.0,1309200.0,1.5,Market Correction
E00181,2026-04-01,G3,1206100.0,58600.0,1264700.0,1.59,Joining
E00182,2022-04-01,G3,691400.0,73600.0,765000.0,0.91,Annual Review
E00182,2023-04-01,G3,742000.0,109200.0,851200.0,0.98,Joining
E00182,2024-04-01,G3,813100.0,71600.0,884700.0,1.07,Annual Review
E00182,2025-04-01,G3,882700.0,89000.0,971700.0,1.16,Market Correction
E00182,2026-04-01,G3,918200.0,40700.0,958800.0,1.21,Market Correction
E00183,2022-04-01,G5,1591000.0,263600.0,1854600.0,0.96,Promotion
E00183,2023-04-01,G5,1652800.0,87100.0,1739900.0,1.0,Annual Review
E00183,2024-04-01,G5,1750300.0,81300.0,1831600.0,1.06,Annual Review
E00183,2025-04-01,G5,1932400.0,353300.0,2285700.0,1.17,Promotion
E00183,2026-04-01,G5,2059200.0,113300.0,2172500.0,1.25,Annual Review
E00185,2026-08-13,G3,836400.0,81300.0,917700.0,1.1,Promotion
E00186,2022-08-17,G2,468000.0,59100.0,527000.0,0.9,Annual Review
E00186,2023-04-01,G2,523300.0,56300.0,579500.0,1.01,Promotion
E00186,2024-04-01,G2,589200.0,90200.0,679400.0,1.13,Annual Review
E00187,2022-04-01,G1,316900.0,51000.0,367900.0,0.88,Market Correction
E00187,2023-04-01,G1,338300.0,50000.0,388300.0,0.94,Promotion
E00187,2024-04-01,G1,385200.0,32600.0,417800.0,1.07,Market Correction
E00187,2025-04-01,G1,432900.0,50400.0,483300.0,1.2,Promotion
E00187,2026-04-01,G1,463400.0,32100.0,495500.0,1.29,Annual Review
E00188,2026-05-15,G5,1418100.0,165100.0,1583300.0,0.86,Market Correction
E00189,2023-11-06,G3,844000.0,143900.0,987900.0,1.11,Annual Review
E00189,2024-04-01,G3,886500.0,81600.0,968100.0,1.17,Joining
E00189,2025-04-01,G3,1005200.0,193100.0,1198400.0,1.32,Market Correction
E00189,2026-04-01,G3,1094600.0,127800.0,1222400.0,1.44,Promotion
E00190,2022-04-01,G2,500200.0,49200.0,549400.0,0.96,Joining
E00190,2023-04-01,G2,568200.0,81900.0,650000.0,1.09,Market Correction
E00190,2024-04-01,G2,596600.0,73200.0,669800.0,1.15,Joining
E00190,2025-04-01,G2,615300.0,41900.0,657200.0,1.18,Promotion
E00190,2026-04-01,G2,655200.0,125100.0,780400.0,1.26,Joining
E00191,2022-04-01,G4,1064900.0,146400.0,1211300.0,0.97,Joining
E00191,2023-04-01,G4,1146400.0,96700.0,1243200.0,1.04,Joining
E00191,2024-04-01,G4,1243400.0,94700.0,1338100.0,1.13,Joining
E00191,2025-04-01,G4,1354500.0,195900.0,1550400.0,1.23,Market Correction
E00191,2026-04-01,G4,1504200.0,70200.0,1574400.0,1.37,Joining
E00192,2022-04-01,G2,588600.0,51900.0,640400.0,1.13,Promotion
E00192,2023-04-01,G2,647800.0,30700.0,678500.0,1.25,Market Correction
E00192,2024-04-01,G2,688900.0,118600.0,807600.0,1.32,Market Correction
E00192,2025-04-01,G2,725900.0,34900.0,760800.0,1.4,Market Correction
E00192,2026-04-01,G2,774300.0,93100.0,867400.0,1.49,Market Correction
E00193,2022-04-01,G1,303000.0,23200.0,326200.0,0.84,Market Correction
E00193,2023-04-01,G1,334800.0,16300.0,351000.0,0.93,Annual Review
E00193,2024-04-01,G1,381200.0,19900.0,401000.0,1.06,Promotion
E00193,2025-04-01,G1,404400.0,48700.0,453100.0,1.12,Market Correction
E00193,2026-04-01,G1,427700.0,63500.0,491200.0,1.19,Joining
