Employee_ID,Review_Year,Performance_Rating,Goal_Achievement_Pct,Manager_Rating,Potential_Rating,Performance_Band,Succession_Readiness
E00121,2024,2.7,81.3,2.4,Low,Outstanding,Ready Now
E00121,2025,3.4,107.0,3.2,Medium,Partially Meets,Ready Now
E00121,2026,2.4,72.7,2.4,Medium,Partially Meets,Ready Now
E00123,2022,3.3,91.0,2.9,Low,Meets,Not Ready
E00123,2023,4.2,87.5,4.4,Low,Outstanding,Ready Now
E00123,2024,4.0,80.5,4.2,Medium,Exceeds,Ready 1-2 Years
E00123,2025,4.1,106.1,3.4,Low,Partially Meets,Ready Now
E00123,2026,4.0,91.9,4.4,Medium,Meets,Not Ready
E00124,2023,4.3,97.7,4.6,Medium,Meets,Not Ready
E00124,2024,3.2,92.4,3.4,Medium,Meets,Ready Now
E00124,2025,3.8,90.7,4.0,Medium,Meets,Ready Now
E00124,2026,3.3,95.5,3.0,Medium,Meets,Not Ready
E00125,2026,4.6,86.8,4.3,Medium,Outstanding,Ready Now
E00126,2022,4.2,90.5,4.4,High,Exceeds,Ready 1-2 Years
E00126,2023,3.9,94.1,3.8,Medium,Meets,Not Ready
E00126,2024,4.6,99.6,4.4,Medium,Meets,Not Ready
E00127,2022,3.2,99.5,3.5,Low,Exceeds,Ready Now
E00127,2023,4.1,95.7,4.5,Medium,Exceeds,Ready Now
E00127,2024,3.6,102.2,3.6,Medium,Outstanding,Not Ready
E00127,2025,3.4,67.4,3.0,Low,Meets,Not Ready
E00127,2026,4.0,97.7,3.8,High,Partially Meets,Ready 1-2 Years
E00128,2022,2.9,57.4,3.1,Low,Meets,Ready Now
E00128,2023,3.2,81.8,3.3,Medium,Outstanding,Not Ready
E00128,2024,3.1,91.1,2.9,Medium,Outstanding,Not Ready
E00128,2025,3.3,79.6,2.6,Low,Exceeds,Ready 1-2 Years
E00128,2026,3.8,99.3,3.6,Low,Outstanding,Ready Now
E00130,2022,3.1,89.4,3.3,Medium,Meets,Ready 1-2 Years
E00131,2025,2.4,75.9,1.9,Medium,Exceeds,Ready Now
E00131,2026,2.7,82.3,2.7,Medium,Meets,Not Ready
E00132,2022,3.8,85.7,3.5,Medium,Exceeds,Ready 1-2 Years
E00132,2023,2.7,77.4,2.5,Medium,Partially Meets,Ready Now
E00132,2024,3.2,65.4,3.1,Medium,Outstanding,Ready 1-2 Years
E00132,2025,3.5,83.0,3.5,Medium,Exceeds,Ready Now
E00132,2026,3.3,83.4,3.6,Medium,Exceeds,Ready 1-2 Years
E00133,2022,3.1,83.0,3.2,Medium,Outstanding,Not Ready
E00133,2023,2.9,92.6,2.4,Medium,Outstanding,Ready 1-2 Years
E00134,2024,3.1,77.3,2.6,High,Meets,Not Ready
E00134,2025,4.0,85.0,3.5,Medium,Meets,Ready Now
E00134,2026,3.6,86.3,3.7,Medium,Meets,Ready 1-2 Years
E00135,2022,3.9,91.5,3.6,Medium,Outstanding,Ready Now
E00135,2023,4.0,84.0,4.0,Low,Meets,Not Ready
E00135,2024,3.9,98.2,4.0,Medium,Partially Meets,Not Ready
E00135,2025,3.8,94.5,4.2,Medium,Outstanding,Ready 1-2 Years
E00135,2026,4.1,98.5,4.0,High,Partially Meets,Not Ready
E00136,2024,2.6,81.4,2.2,Medium,Meets,Ready 1-2 Years
E00136,2025,2.3,88.1,2.4,Medium,Meets,Ready 1-2 Years
E00136,2026,2.5,80.3,2.2,Medium,Meets,Ready Now
E00137,2023,2.9,72.0,2.6,Medium,Outstanding,Ready 1-2 Years
E00137,2024,3.7,112.6,4.0,High,Partially Meets,Ready Now
E00137,2025,3.8,82.8,4.3,Medium,Meets,Ready 1-2 Years
E00137,2026,2.9,82.7,3.0,Medium,Meets,Ready 1-2 Years
E00138,2026,3.8,77.6,4.4,Medium,Exceeds,Ready Now
E00139,2022,3.2,106.7,3.4,Medium,Meets,Ready 1-2 Years
E00139,2023,3.3,86.3,3.3,Medium,Outstanding,Ready Now
E00139,2024,3.5,84.9,4.0,Low,Exceeds,Ready 1-2 Years
E00139,2025,3.5,83.7,3.2,High,Exceeds,Not Ready
E00139,2026,4.1,106.6,3.9,Medium,Meets,Not Ready
E00140,2022,4.2,85.1,4.6,High,Partially Meets,Not Ready
E00140,2023,4.0,83.1,3.8,Medium,Meets,Ready 1-2 Years
E00140,2024,4.2,85.3,3.9,High,Exceeds,Ready Now
E00140,2025,3.8,100.0,4.0,High,Exceeds,Ready 1-2 Years
E00140,2026,3.5,96.5,3.9,Medium,Meets,Ready Now
E00141,2022,4.8,111.0,4.3,Medium,Outstanding,Ready Now
E00141,2023,4.0,104.6,4.0,High,Partially Meets,Not Ready
E00142,2022,3.9,80.0,3.9,Low,Outstanding,Not Ready
E00142,2023,4.3,100.6,5.0,Medium,Meets,Ready 1-2 Years
E00142,2024,4.0,92.3,3.8,Medium,Partially Meets,Ready 1-2 Years
E00142,2025,3.5,83.7,3.7,High,Meets,Ready 1-2 Years
E00142,2026,4.9,90.0,4.9,Medium,Meets,Ready 1-2 Years
E00143,2022,2.2,77.0,2.6,High,Meets,Ready 1-2 Years
E00144,2022,3.6,81.3,3.6,Medium,Exceeds,Ready Now
E00144,2023,3.2,83.6,2.8,Medium,Meets,Ready 1-2 Years
E00144,2024,3.6,68.3,3.8,Medium,Outstanding,Ready Now
E00144,2025,3.7,77.0,3.6,Medium,Meets,Not Ready
E00144,2026,3.4,78.0,3.2,Medium,Exceeds,Ready 1-2 Years
E00145,2022,3.4,82.4,3.2,Medium,Meets,Ready Now
E00145,2023,3.7,85.3,3.7,Medium,Meets,Ready Now
E00145,2024,2.7,87.2,2.9,Medium,Outstanding,Ready 1-2 Years
E00145,2025,3.3,101.7,3.2,Medium,Meets,Ready Now
E00145,2026,3.3,78.0,3.4,Medium,Outstanding,Ready Now
E00146,2022,4.3,74.0,4.4,Medium,Meets,Ready 1-2 Years
E00146,2023,3.7,85.4,3.2,Low,Partially Meets,Ready Now
E00146,2024,3.5,58.5,3.8,Low,Meets,Ready Now
E00146,2025,3.9,91.7,3.8,Medium,Meets,Not Ready
E00146,2026,3.6,100.2,4.0,Low,Exceeds,Not Ready
E00147,2022,4.2,91.4,3.7,Medium,Meets,Not Ready
E00147,2023,5.0,107.9,4.6,Medium,Outstanding,Ready 1-2 Years
E00147,2024,4.8,98.6,5.0,Low,Outstanding,Not Ready
E00147,2025,5.0,109.2,4.6,Medium,Meets,Not Ready
E00147,2026,4.4,85.3,4.5,Medium,Meets,Ready 1-2 Years
E00148,2022,3.0,71.4,3.0,Low,Partially Meets,Ready Now
E00148,2023,2.5,74.1,2.6,Medium,Partially Meets,Not Ready
E00148,2024,2.8,76.9,2.8,Medium,Outstanding,Ready 1-2 Years
E00148,2025,2.1,82.1,2.2,High,Exceeds,Not Ready
E00148,2026,2.8,71.0,3.0,Medium,Outstanding,Ready 1-2 Years
E00150,2025,3.5,96.6,3.1,Low,Exceeds,Ready Now
E00150,2026,3.8,73.5,3.6,Medium,Meets,Not Ready
E00151,2025,3.2,96.8,3.3,Medium,Partially Meets,Ready 1-2 Years
E00151,2026,3.1,87.2,2.6,Medium,Partially Meets,Ready 1-2 Years
E00152,2022,2.8,83.0,2.4,Medium,Partially Meets,Ready Now
E00152,2023,3.0,87.0,3.3,Medium,Outstanding,Ready Now
E00152,2024,3.9,86.5,3.2,Medium,Exceeds,Ready Now
E00152,2025,3.3,79.2,3.0,Low,Exceeds,Ready Now
E00152,2026,3.7,79.2,4.1,Medium,Partially Meets,Not Ready
E00153,2025,3.2,96.9,2.9,Medium,Outstanding,Ready 1-2 Years
E00153,2026,3.5,90.6,3.9,Low,Exceeds,Not Ready
E00155,2022,3.5,84.8,3.4,Medium,Partially Meets,Ready Now
E00155,2023,2.7,80.7,2.6,Medium,Meets,Not Ready
E00155,2024,2.7,74.8,2.8,Medium,Partially Meets,Not Ready
E00155,2025,2.3,73.9,2.3,High,Partially Meets,Not Ready
E00155,2026,2.5,65.8,2.6,High,Meets,Ready Now
E00156,2024,2.9,71.4,2.9,Medium,Exceeds,Ready 1-2 Years
E00156,2025,3.1,72.7,3.4,Low,Exceeds,Ready 1-2 Years
E00156,2026,2.9,81.0,3.1,Medium,Partially Meets,Ready 1-2 Years
E00157,2023,3.0,85.0,2.7,Medium,Meets,Not Ready
E00157,2024,2.5,93.5,2.5,Low,Meets,Ready 1-2 Years
E00157,2025,2.4,66.7,2.2,Medium,Outstanding,Ready 1-2 Years
E00157,2026,3.3,82.7,3.7,Medium,Meets,Not Ready
E00158,2022,2.4,65.0,2.6,Low,Exceeds,Ready Now
E00158,2023,2.2,71.4,2.6,Low,Partially Meets,Not Ready
E00158,2024,2.4,75.5,2.4,Medium,Partially Meets,Ready 1-2 Years
E00158,2025,2.2,74.6,2.0,Medium,Meets,Ready 1-2 Years
E00159,2022,3.9,96.3,3.5,Medium,Partially Meets,Not Ready
E00159,2023,4.1,54.3,3.9,Medium,Meets,Ready Now
E00159,2024,3.7,92.2,3.4,Low,Meets,Ready Now
E00159,2025,4.3,76.0,4.1,Medium,Meets,Ready Now
E00159,2026,4.1,98.1,4.6,Medium,Exceeds,Ready Now
E00160,2022,2.1,70.2,2.0,Medium,Meets,Not Ready
E00160,2023,3.0,76.8,2.9,Medium,Partially Meets,Ready 1-2 Years
E00160,2024,2.5,82.6,2.1,Low,Meets,Ready 1-2 Years
E00160,2025,2.6,64.9,2.3,Low,Meets,Ready Now
E00160,2026,2.9,72.0,2.7,Medium,Partially Meets,Not Ready
E00161,2023,2.6,76.1,2.7,Medium,Outstanding,Ready Now
E00161,2024,2.4,73.9,2.5,Medium,Exceeds,Not Ready
E00162,2022,2.4,89.9,2.1,Medium,Meets,Not Ready
E00162,2023,2.4,83.7,2.0,Medium,Exceeds,Ready 1-2 Years
E00162,2024,2.9,78.8,3.2,Medium,Meets,Ready 1-2 Years
E00162,2025,1.9,94.5,1.6,High,Meets,Ready 1-2 Years
E00162,2026,2.3,104.4,2.7,Low,Meets,Ready Now
E00163,2026,4.5,89.5,4.5,Medium,Partially Meets,Ready 1-2 Years
E00164,2025,3.1,68.3,2.8,Medium,Meets,Not Ready
E00164,2026,1.9,69.7,2.4,High,Meets,Not Ready
E00165,2022,1.9,84.8,1.3,High,Outstanding,Ready Now
E00165,2023,1.6,77.0,1.3,Medium,Exceeds,Ready Now
E00167,2026,3.5,106.6,3.3,High,Partially Meets,Not Ready
E00168,2023,3.1,77.6,2.6,High,Exceeds,Not Ready
E00168,2024,3.4,85.9,3.4,Low,Outstanding,Not Ready
E00168,2025,3.5,90.1,3.6,Medium,Meets,Ready 1-2 Years
E00168,2026,3.7,79.8,3.7,Medium,Meets,Not Ready
E00169,2026,3.5,99.3,2.9,Medium,Outstanding,Ready Now
E00171,2022,2.6,97.9,2.5,Low,Exceeds,Not Ready
E00171,2023,2.1,78.0,2.1,Medium,Exceeds,Ready Now
E00171,2024,2.2,89.6,2.4,Medium,Meets,Ready Now
E00171,2025,2.4,84.2,2.1,High,Outstanding,Ready 1-2 Years
E00171,2026,2.4,76.5,3.0,High,Exceeds,Ready Now
E00172,2023,3.8,91.0,3.9,Low,Partially Meets,Ready 1-2 Years
E00172,2024,3.9,90.8,3.8,Medium,Partially Meets,Ready 1-2 Years
E00172,2025,4.1,86.5,4.8,High,Partially Meets,Not Ready
E00172,2026,3.6,87.7,3.1,High,Outstanding,Not Ready
E00173,2024,2.9,63.0,2.6,Medium,Outstanding,Ready Now
E00173,2025,3.4,85.0,3.4,Medium,Partially Meets,Ready 1-2 Years
E00173,2026,3.1,78.6,3.1,Medium,Partially Meets,Ready Now
E00174,2023,5.0,102.1,4.8,Medium,Meets,Not Ready
E00174,2024,4.6,92.2,5.0,Medium,Outstanding,Not Ready
E00174,2025,4.1,83.8,4.3,Medium,Partially Meets,Not Ready
E00174,2026,4.6,83.4,4.3,Medium,Meets,Ready 1-2 Years
E00175,2022,2.1,85.3,2.2,Low,Outstanding,Ready 1-2 Years
E00175,2023,3.4,66.7,3.2,Medium,Outstanding,Ready 1-2 Years
E00175,2024,3.6,76.5,3.4,Low,Partially Meets,Ready Now
E00175,2025,4.2,85.5,4.5,Medium,Outstanding,Ready Now
E00175,2026,3.9,91.9,4.0,Medium,Partially Meets,Not Ready
E00176,2022,4.2,96.3,4.4,Medium,Exceeds,Ready 1-2 Years
E00176,2023,4.5,91.8,4.7,Medium,Exceeds,Not Ready
E00176,2024,4.6,86.1,4.3,Medium,Outstanding,Ready 1-2 Years
E00176,2025,3.8,95.6,3.9,Medium,Partially Meets,Ready Now
E00176,2026,4.9,102.1,4.8,Low,Meets,Ready Now
E00177,2025,4.4,92.1,5.0,Low,Outstanding,Ready 1-2 Years
E00178,2022,4.2,70.1,4.3,Low,Outstanding,Not Ready
E00178,2023,4.6,86.7,4.8,Medium,Partially Meets,Ready Now
E00178,2024,4.4,68.7,4.3,Medium,Meets,Ready 1-2 Years
E00178,2025,5.0,82.3,5.0,Medium,Meets,Ready Now
E00178,2026,4.4,88.7,4.9,Medium,Partially Meets,Ready Now
E00179,2026,3.3,112.0,3.1,Medium,Meets,Ready Now
E00180,2022,3.1,68.2,3.3,Medium,Outstanding,Ready 1-2 Years
E00180,2023,3.1,87.2,2.9,Low,Exceeds,Not Ready
E00180,2024,2.8,77.1,2.3,Low,Outstanding,Not Ready
E00180,2025,2.2,66.2,2.5,Low,Meets,Not Ready
E00180,2026,3.3,70.0,2.9,Low,Outstanding,Ready Now
E00181,2022,2.8,80.5,3.0,Medium,Meets,Ready 1-2 Years
E00181,2023,2.0,74.3,1.5,Medium,Meets,Not Ready
E00181,2024,2.4,69.3,2.4,Medium,Partially Meets,Ready Now
E00181,2025,2.9,72.7,2.8,Medium,Meets,Not Ready
E00181,2026,3.0,88.1,3.2,Low,Outstanding,Not Ready
E00182,2022,4.4,89.1,4.4,Medium,Outstanding,Ready 1-2 Years
E00182,2023,4.6,78.8,4.6,Medium,Partially Meets,Not Ready
E00182,2024,4.0,83.5,4.0,High,Partially Meets,Ready 1-2 Years
E00182,2025,3.9,89.4,4.0,High,Exceeds,Ready Now
E00182,2026,4.1,86.5,4.4,Medium,Meets,Ready 1-2 Years
E00183,2022,2.8,71.0,3.6,Low,Partially Meets,Ready 1-2 Years
E00183,2023,3.1,79.8,2.6,Low,Meets,Ready 1-2 Years
E00183,2024,3.3,77.9,2.7,Low,Exceeds,Ready 1-2 Years
E00183,2025,2.5,68.3,2.5,Low,Outstanding,Ready 1-2 Years
E00183,2026,2.5,82.3,2.8,Low,Exceeds,Ready Now
E00186,2023,2.6,70.3,2.6,Medium,Partially Meets,Ready 1-2 Years
E00186,2024,2.6,77.7,2.5,Low,Meets,Ready Now
E00187,2022,2.8,68.8,2.6,Medium,Meets,Not Ready
E00187,2023,3.2,91.8,3.0,Medium,Outstanding,Ready Now
E00187,2024,3.1,70.3,3.2,Medium,Exceeds,Not Ready
E00187,2025,3.4,97.8,3.1,Low,Meets,Not Ready
E00187,2026,3.6,82.0,4.2,High,Meets,Ready 1-2 Years
E00189,2024,2.9,101.9,2.7,Medium,Meets,Ready 1-2 Years
E00189,2025,3.4,97.1,3.5,Medium,Partially Meets,Ready 1-2 Years
E00189,2026,2.3,58.9,2.2,High,Partially Meets,Ready Now
E00190,2022,4.0,99.6,4.1,Low,Partially Meets,Ready 1-2 Years
E00190,2023,3.6,85.1,3.6,High,Partially Meets,Ready 1-2 Years
E00190,2024,3.7,120.0,3.7,Medium,Meets,Not Ready
E00190,2025,4.1,94.8,4.0,Medium,Exceeds,Ready 1-2 Years
E00190,2026,4.1,92.7,3.9,Medium,Meets,Ready 1-2 Years
E00191,2022,3.2,97.2,3.0,Medium,Exceeds,Ready 1-2 Years
E00191,2023,3.6,99.8,3.8,Low,Outstanding,Ready 1-2 Years
E00191,2024,3.5,88.9,3.8,Medium,Partially Meets,Ready Now
E00191,2025,3.8,87.4,3.8,Medium,Outstanding,Ready 1-2 Years
E00191,2026,3.2,86.4,3.1,Low,Outstanding,Ready Now
E00192,2022,3.6,70.6,3.8,High,Meets,Ready Now
E00192,2023,3.2,77.0,3.4,Medium,Exceeds,Ready Now
E00192,2024,3.1,85.7,3.4,Medium,Outstanding,Not Ready
E00192,2025,3.5,82.3,3.7,High,Exceeds,Ready Now
E00192,2026,3.5,100.0,3.9,Medium,Partially Meets,Not Ready
E00193,2022,2.2,78.1,2.3,Medium,Partially Meets,Ready Now
E00193,2023,2.2,56.6,2.1,Medium,Exceeds,Not Ready
E00193,2024,2.4,84.1,2.5,Medium,Meets,Ready 1-2 Years
E00193,2025,2.0,91.2,1.6,High,Outstanding,Not Ready
E00193,2026,2.5,73.3,3.2,Medium,Exceeds,Not Ready
E00194,2026,3.7,82.4,3.6,Medium,Outstanding,Ready 1-2 Years
E00195,2023,3.8,78.6,3.6,Medium,Exceeds,Ready Now
E00195,2024,4.0,101.4,3.7,Medium,Exceeds,Not Ready
E00195,2025,3.7,94.3,3.6,High,Partially Meets,Ready 1-2 Years
E00195,2026,3.6,79.0,3.6,Medium,Exceeds,Ready 1-2 Years
E00196,2026,3.1,92.7,3.0,Medium,Meets,Ready 1-2 Years
E00197,2022,1.6,83.2,2.0,High,Partially Meets,Ready 1-2 Years
E00197,2023,1.6,71.8,1.8,Medium,Meets,Ready 1-2 Years
E00197,2024,2.5,67.7,2.7,Medium,Meets,Not Ready
E00197,2025,2.4,76.5,2.4,Medium,Exceeds,Ready 1-2 Years
E00197,2026,2.2,66.8,2.6,Medium,Outstanding,Ready 1-2 Years
E00198,2026,2.5,90.2,2.0,Medium,Partially Meets,Ready 1-2 Years
E00199,2023,3.9,70.4,3.8,High,Exceeds,Not Ready
E00199,2024,3.1,74.2,3.1,Medium,Outstanding,Ready 1-2 Years
E00199,2025,3.6,84.3,3.5,High,Partially Meets,Ready Now
E00199,2026,3.3,72.7,3.6,Medium,Meets,Ready 1-2 Years
E00200,2023,2.5,84.1,3.0,Medium,Outstanding,Ready 1-2 Years
E00200,2024,2.9,96.0,2.7,Low,Partially Meets,Ready 1-2 Years
E00200,2025,3.3,83.3,2.9,Medium,Meets,Not Ready
E00200,2026,2.4,76.1,2.2,Medium,Meets,Ready Now
E00201,2022,2.8,73.3,2.8,Medium,Exceeds,Ready Now
E00201,2023,2.7,91.0,2.8,Low,Exceeds,Ready 1-2 Years
E00201,2024,3.0,98.2,3.1,Low,Meets,Ready 1-2 Years
E00201,2025,2.3,84.2,2.0,Low,Exceeds,Ready 1-2 Years
E00201,2026,3.0,88.4,3.0,Medium,Partially Meets,Not Ready
E00202,2022,3.5,99.5,3.6,Medium,Outstanding,Not Ready
E00202,2023,3.0,89.6,3.1,Medium,Meets,Ready Now
E00202,2024,3.1,95.5,3.0,Medium,Outstanding,Not Ready
E00202,2025,3.9,78.9,3.5,Medium,Outstanding,Ready 1-2 Years
E00202,2026,3.1,63.8,3.2,Medium,Meets,Not Ready
E00203,2022,2.3,71.7,2.3,Low,Meets,Ready Now
E00203,2023,2.7,85.7,2.9,Low,Exceeds,Ready 1-2 Years
E00203,2024,3.0,76.9,2.9,Medium,Partially Meets,Ready 1-2 Years
E00203,2025,1.9,61.1,2.3,High,Meets,Not Ready
E00203,2026,2.0,85.0,1.9,Low,Partially Meets,Not Ready
E00204,2026,2.0,85.3,2.0,Medium,Meets,Ready 1-2 Years
E00205,2025,2.4,69.4,2.4,Medium,Exceeds,Not Ready
E00205,2026,2.6,82.8,1.9,Medium,Meets,Ready 1-2 Years
E00206,2022,2.8,62.5,2.9,Medium,Partially Meets,Ready Now
E00206,2023,2.7,83.4,3.3,Low,Outstanding,Ready Now
E00206,2024,3.4,76.7,3.3,Medium,Partially Meets,Not Ready
E00206,2025,3.3,79.3,3.3,Medium,Meets,Ready 1-2 Years
E00206,2026,3.4,78.1,3.1,Medium,Exceeds,Not Ready
E00207,2022,3.5,94.4,3.4,High,Partially Meets,Ready 1-2 Years
E00207,2023,3.6,107.9,3.8,High,Partially Meets,Not Ready
E00207,2024,3.9,70.9,4.1,Low,Outstanding,Not Ready
E00207,2025,4.2,103.2,4.1,Low,Exceeds,Ready Now
E00207,2026,3.7,88.8,3.9,Medium,Outstanding,Ready Now
E00208,2026,3.8,86.5,4.1,High,Exceeds,Not Ready
E00209,2022,3.2,78.1,2.9,Medium,Outstanding,Ready 1-2 Years
E00209,2023,3.5,101.6,2.9,High,Meets,Not Ready
E00209,2024,3.8,92.8,3.6,Medium,Meets,Not Ready
E00209,2025,3.1,60.1,2.5,Medium,Partially Meets,Not Ready
E00209,2026,2.8,76.0,2.9,Medium,Meets,Ready Now
E00210,2022,4.6,90.4,4.4,Low,Partially Meets,Ready 1-2 Years
E00210,2023,3.4,94.7,3.7,High,Exceeds,Not Ready
E00210,2024,3.3,71.9,3.0,High,Meets,Not Ready
E00210,2025,3.9,97.6,3.6,Medium,Outstanding,Not Ready
E00210,2026,4.3,98.7,4.2,Medium,Exceeds,Not Ready
E00211,2022,3.8,90.7,3.5,Medium,Exceeds,Ready Now
E00211,2023,4.7,88.5,4.6,Low,Meets,Ready Now
E00212,2022,5.0,76.8,5.0,Medium,Partially Meets,Ready 1-2 Years
E00212,2023,4.4,96.5,4.6,High,Exceeds,Not Ready
E00212,2024,4.6,100.2,3.9,High,Partially Meets,Ready 1-2 Years
E00212,2025,4.9,86.0,4.4,Medium,Outstanding,Not Ready
E00212,2026,4.6,81.1,4.1,Medium,Meets,Ready 1-2 Years
E00213,2022,3.2,82.7,3.1,Medium,Outstanding,Not Ready
E00213,2023,2.8,99.0,2.6,Medium,Meets,Ready 1-2 Years
E00213,2024,2.7,83.6,2.9,Low,Outstanding,Ready 1-2 Years
E00213,2025,3.1,85.5,3.4,Medium,Partially Meets,Ready Now
E00213,2026,3.8,82.4,4.1,Low,Exceeds,Not Ready
E00214,2022,3.0,74.7,3.1,Medium,Outstanding,Not Ready
E00214,2023,3.0,63.4,3.0,Medium,Exceeds,Not Ready
E00214,2024,3.0,70.1,3.0,Low,Meets,Not Ready
E00214,2025,2.4,89.4,2.2,Low,Partially Meets,Ready 1-2 Years
E00214,2026,3.7,97.6,3.7,High,Outstanding,Ready 1-2 Years
E00215,2022,3.3,82.6,3.2,Low,Outstanding,Not Ready
E00215,2023,3.3,86.0,3.4,Medium,Meets,Ready Now
E00215,2024,3.1,76.2,2.8,Medium,Meets,Ready 1-2 Years
E00215,2025,2.8,84.0,2.6,Medium,Meets,Not Ready
E00215,2026,3.0,79.3,2.8,Medium,Meets,Not Ready
E00216,2024,3.0,84.3,3.1,Low,Outstanding,Ready 1-2 Years
E00216,2025,2.6,102.1,3.1,Medium,Partially Meets,Ready Now
E00216,2026,2.4,77.7,2.4,Medium,Outstanding,Ready 1-2 Years
E00217,2022,3.0,86.8,3.6,Medium,Outstanding,Ready 1-2 Years
E00217,2023,3.5,72.9,3.2,High,Partially Meets,Ready Now
E00217,2024,2.8,65.6,3.0,High,Partially Meets,Ready 1-2 Years
E00217,2025,3.1,86.9,2.8,Medium,Outstanding,Not Ready
E00217,2026,3.3,74.0,3.3,Medium,Meets,Not Ready
E00218,2024,2.8,93.9,2.3,High,Partially Meets,Not Ready
E00218,2025,2.1,83.0,2.1,Low,Outstanding,Ready 1-2 Years
E00218,2026,3.3,84.9,3.3,Low,Meets,Not Ready
E00219,2022,4.1,93.1,4.4,Low,Partially Meets,Not Ready
E00219,2023,4.5,89.9,4.1,Low,Meets,Ready 1-2 Years
E00219,2024,4.0,100.1,4.3,Medium,Exceeds,Not Ready
E00219,2025,3.9,75.6,4.0,Medium,Meets,Ready Now
E00219,2026,4.5,90.5,4.4,Medium,Meets,Ready 1-2 Years
E00221,2022,4.2,82.6,4.1,Medium,Meets,Not Ready
E00221,2023,3.6,87.8,3.5,Low,Outstanding,Ready 1-2 Years
E00221,2024,4.7,96.2,4.7,Low,Meets,Ready Now
E00221,2025,4.6,91.9,5.0,Low,Meets,Not Ready
E00221,2026,4.4,93.3,4.4,Medium,Exceeds,Ready 1-2 Years
E00223,2026,2.3,93.7,2.6,Low,Meets,Ready Now
E00224,2024,3.7,90.0,3.9,Low,Partially Meets,Not Ready
E00224,2025,3.2,70.9,3.5,High,Meets,Not Ready
E00224,2026,3.1,80.2,2.9,High,Meets,Ready 1-2 Years
E00225,2022,3.3,80.6,3.4,Low,Meets,Ready 1-2 Years
E00225,2023,3.2,87.5,3.7,Medium,Partially Meets,Ready 1-2 Years
E00225,2024,3.5,101.4,3.2,Low,Meets,Not Ready
E00225,2025,3.3,71.2,3.1,Medium,Outstanding,Ready 1-2 Years
E00225,2026,3.5,86.3,3.9,Low,Meets,Ready Now
E00226,2022,2.0,66.5,1.6,Medium,Outstanding,Ready 1-2 Years
E00226,2023,2.5,80.9,2.6,Low,Partially Meets,Ready Now
E00226,2024,2.9,80.4,3.3,Medium,Exceeds,Ready Now
E00226,2025,2.4,70.1,2.4,Low,Meets,Not Ready
E00226,2026,2.3,96.2,2.0,Low,Partially Meets,Ready 1-2 Years
E00229,2023,3.6,94.0,3.5,Low,Outstanding,Ready Now
E00229,2024,3.7,86.0,4.2,Medium,Outstanding,Not Ready
E00229,2025,3.6,92.4,3.5,Medium,Outstanding,Ready Now
E00229,2026,3.1,71.2,2.5,Low,Meets,Ready 1-2 Years
E00230,2022,4.7,95.9,4.8,Medium,Partially Meets,Not Ready
E00230,2023,3.9,83.9,4.3,Medium,Meets,Not Ready
E00230,2024,4.4,74.3,4.5,Medium,Partially Meets,Ready Now
E00230,2025,4.7,95.7,4.5,Medium,Meets,Ready 1-2 Years
E00230,2026,4.1,104.9,3.9,Low,Partially Meets,Ready Now
E00231,2025,3.9,84.0,4.0,Medium,Exceeds,Ready Now
E00231,2026,4.0,88.4,3.8,Medium,Exceeds,Ready Now
E00232,2024,2.0,80.2,2.2,Medium,Meets,Ready Now
E00232,2025,2.6,62.8,2.5,Medium,Meets,Ready Now
E00232,2026,2.9,78.8,2.6,Low,Partially Meets,Not Ready
E00233,2023,2.9,76.7,2.7,Medium,Outstanding,Not Ready
E00233,2024,3.6,96.2,2.9,Medium,Partially Meets,Not Ready
E00233,2025,2.1,95.2,1.9,High,Meets,Ready 1-2 Years
E00233,2026,2.9,90.9,2.5,Low,Meets,Ready 1-2 Years
E00234,2022,2.6,84.1,2.6,Low,Partially Meets,Ready Now
E00234,2023,3.1,99.4,3.1,Medium,Outstanding,Ready 1-2 Years
E00234,2024,2.1,79.2,2.3,Medium,Exceeds,Ready 1-2 Years
E00234,2025,2.7,87.6,2.6,Medium,Partially Meets,Ready 1-2 Years
E00234,2026,3.0,87.3,2.7,High,Meets,Ready Now
E00235,2022,3.6,87.7,3.6,Medium,Outstanding,Ready 1-2 Years
E00235,2023,4.3,104.7,4.0,Medium,Outstanding,Not Ready
E00235,2024,4.7,90.5,4.8,Medium,Partially Meets,Ready 1-2 Years
E00235,2025,3.6,79.9,3.2,Medium,Outstanding,Ready 1-2 Years
E00235,2026,4.7,88.7,5.0,Medium,Meets,Ready 1-2 Years
E00236,2022,3.5,66.5,3.7,Medium,Partially Meets,Ready 1-2 Years
E00236,2023,3.6,100.2,3.6,Medium,Partially Meets,Ready 1-2 Years
E00236,2024,3.5,80.6,3.0,Medium,Partially Meets,Ready Now
E00236,2025,3.0,74.2,3.0,Low,Meets,Ready Now
E00236,2026,2.7,91.9,2.8,Medium,Meets,Ready Now
E00237,2022,4.9,80.9,4.9,Medium,Outstanding,Ready Now
E00237,2023,3.9,84.2,4.0,Low,Exceeds,Not Ready
E00237,2024,4.0,94.5,4.1,High,Meets,Ready Now
E00237,2025,3.6,87.8,3.3,Medium,Exceeds,Ready 1-2 Years
E00237,2026,4.1,88.2,4.9,Medium,Exceeds,Not Ready
E00240,2022,1.3,65.0,1.0,Medium,Partially Meets,Not Ready
